Latitude (decimal degrees):	50.936
Longitude (decimal degrees):	6.985
Elevation (m):	47
Radiation database:	PVGIS-SARAH2


Slope: 40 deg. (optimum)
Azimuth: -4 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	10.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20180119:0710,0.0,0.0,0.0,1.9,4.55,0.0
20180119:0810,681.0,92.03,4.97,1.73,4.41,0.0
20180119:0910,2876.6,328.59,11.33,2.21,4.14,0.0
20180119:1010,2856.3,327.61,15.93,3.17,4.41,0.0
20180119:1110,323.3,51.57,18.38,3.87,5.24,0.0
20180119:1210,278.1,46.14,18.44,4.37,4.97,0.0
20180119:1310,966.7,125.09,16.11,4.69,4.55,0.0
20180119:1410,406.3,61.67,11.61,4.76,3.86,0.0
20180119:1510,1392.7,174.41,5.33,4.38,3.1,0.0
20180119:1610,0.0,0.0,0.0,3.41,2.62,0.0
20180119:1710,0.0,0.0,0.0,2.41,2.41,0.0
20180119:1810,0.0,0.0,0.0,1.64,2.48,0.0
20180119:1910,0.0,0.0,0.0,1.68,3.03,0.0
20180119:2010,0.0,0.0,0.0,1.44,3.17,0.0
20180119:2110,0.0,0.0,0.0,1.38,3.31,0.0
20180119:2210,0.0,0.0,0.0,1.24,3.31,0.0
20180119:2310,0.0,0.0,0.0,1.18,3.45,0.0
20180120:0010,0.0,0.0,0.0,0.81,3.38,0.0
20180120:0110,0.0,0.0,0.0,0.67,3.24,0.0
20180120:0210,0.0,0.0,0.0,0.55,3.31,0.0
20180120:0310,0.0,0.0,0.0,0.79,3.45,0.0
20180120:0410,0.0,0.0,0.0,1.08,3.45,0.0
20180120:0510,0.0,0.0,0.0,1.24,3.38,0.0
20180120:0610,0.0,0.0,0.0,1.42,3.24,0.0
20180120:0710,0.0,0.0,0.0,0.71,2.83,0.0
20180120:0810,483.6,69.49,5.12,0.63,2.69,0.0
20180120:0910,1399.9,169.93,11.49,1.53,2.62,0.0
20180120:1010,1106.6,139.6,16.11,2.81,2.55,0.0
20180120:1110,1282.7,159.39,18.59,3.47,2.9,0.0
20180120:1210,491.8,71.47,18.66,3.28,2.9,0.0
20180120:1310,576.1,81.02,16.33,3.04,3.24,0.0
20180120:1410,69.0,18.09,11.83,2.35,3.24,0.0
20180120:1510,20.2,9.95,5.55,1.68,2.14,0.0
20180120:1610,0.0,0.0,0.0,1.38,2.0,0.0
20180120:1710,0.0,0.0,0.0,1.37,1.72,0.0
20180120:1810,0.0,0.0,0.0,1.43,1.31,0.0
20180120:1910,0.0,0.0,0.0,1.61,0.76,0.0
20180120:2010,0.0,0.0,0.0,1.45,0.97,0.0
20180120:2110,0.0,0.0,0.0,1.56,1.45,0.0
20180120:2210,0.0,0.0,0.0,1.63,2.48,0.0
20180120:2310,0.0,0.0,0.0,1.59,3.1,0.0
20180121:0010,0.0,0.0,0.0,1.54,3.52,0.0
20180121:0110,0.0,0.0,0.0,1.58,3.86,0.0
20180121:0210,0.0,0.0,0.0,1.57,3.38,0.0
20180121:0310,0.0,0.0,0.0,1.27,3.31,0.0
20180121:0410,0.0,0.0,0.0,1.13,3.17,0.0
20180121:0510,0.0,0.0,0.0,1.16,3.38,0.0
20180121:0610,0.0,0.0,0.0,1.09,3.31,0.0
20180121:0710,0.0,0.0,0.0,1.07,3.38,0.0
20180121:0810,682.2,91.97,5.27,0.89,3.03,0.0
20180121:0910,1278.1,156.67,11.67,1.41,3.1,0.0
20180121:1010,526.2,75.09,16.31,2.07,3.17,0.0
20180121:1110,2200.3,257.62,18.8,2.96,3.45,0.0
20180121:1210,2755.4,318.89,18.89,3.66,3.31,0.0
20180121:1310,118.1,25.33,16.56,4.09,3.17,0.0
20180121:1410,1008.5,129.4,12.06,4.23,2.83,0.0
20180121:1510,1295.9,163.35,5.77,3.82,1.86,0.0
20180121:1610,0.0,0.0,0.0,2.91,1.93,0.0
20180121:1710,0.0,0.0,0.0,2.05,2.07,0.0
20180121:1810,0.0,0.0,0.0,1.36,2.28,0.0
20180121:1910,0.0,0.0,0.0,1.4,2.76,0.0
20180121:2010,0.0,0.0,0.0,1.77,3.17,0.0
20180121:2110,0.0,0.0,0.0,2.11,3.72,0.0
20180121:2210,0.0,0.0,0.0,2.19,4.14,0.0
20180121:2310,0.0,0.0,0.0,1.91,4.48,0.0
20180122:0010,0.0,0.0,0.0,1.55,4.34,0.0
20180122:0110,0.0,0.0,0.0,1.76,4.48,0.0
20180122:0210,0.0,0.0,0.0,2.05,4.34,0.0
20180122:0310,0.0,0.0,0.0,2.39,4.14,0.0
20180122:0410,0.0,0.0,0.0,2.7,3.72,0.0
20180122:0510,0.0,0.0,0.0,3.22,3.03,0.0
20180122:0610,0.0,0.0,0.0,4.04,2.21,0.0
20180122:0710,0.0,0.0,0.0,4.73,1.93,0.0
20180122:0810,350.3,55.13,5.43,5.85,2.07,0.0
20180122:0910,39.4,13.57,11.85,6.77,2.55,0.0
20180122:1010,596.1,84.76,16.51,7.3,2.76,0.0
20180122:1110,3105.8,363.79,19.02,7.36,2.97,0.0
20180122:1210,750.6,102.58,19.12,7.25,3.17,0.0
20180122:1310,1858.2,224.59,16.8,7.0,3.1,0.0
20180122:1410,643.7,89.9,12.3,7.12,2.97,0.0
20180122:1510,222.7,39.66,6.0,6.95,3.03,0.0
20180122:1610,0.0,0.0,0.0,6.17,2.9,0.0
20180122:1710,0.0,0.0,0.0,5.6,3.17,0.0
20180122:1810,0.0,0.0,0.0,5.5,3.52,0.0
20180122:1910,0.0,0.0,0.0,5.54,3.93,0.0
20180122:2010,0.0,0.0,0.0,5.5,4.07,0.0
20180122:2110,0.0,0.0,0.0,5.48,3.86,0.0
20180122:2210,0.0,0.0,0.0,5.46,3.59,0.0
20180122:2310,0.0,0.0,0.0,5.42,3.66,0.0
20180123:0010,0.0,0.0,0.0,5.29,3.59,0.0
20180123:0110,0.0,0.0,0.0,5.33,3.45,0.0
20180123:0210,0.0,0.0,0.0,5.22,3.24,0.0
20180123:0310,0.0,0.0,0.0,5.12,3.03,0.0
20180123:0410,0.0,0.0,0.0,4.88,2.83,0.0
20180123:0510,0.0,0.0,0.0,4.59,2.62,0.0
20180123:0610,0.0,0.0,0.0,4.24,2.62,0.0
20180123:0710,0.0,0.0,0.0,4.46,2.48,0.0
20180123:0810,45.5,14.47,5.6,4.21,2.69,0.0
20180123:0910,240.8,41.61,12.04,5.07,2.83,0.0
20180123:1010,538.6,77.8,16.72,6.27,2.97,0.0
20180123:1110,751.8,102.6,19.24,6.99,3.17,0.0
20180123:1210,1209.8,154.09,19.35,7.71,3.66,0.0
20180123:1310,1043.0,135.54,17.04,7.99,3.52,0.0
20180123:1410,4619.2,539.18,12.53,8.33,3.79,0.0
20180123:1510,968.4,128.24,6.24,8.1,4.07,0.0
20180123:1610,0.0,0.0,0.0,7.62,4.07,0.0
20180123:1710,0.0,0.0,0.0,7.77,4.34,0.0
20180123:1810,0.0,0.0,0.0,8.1,4.55,0.0
20180123:1910,0.0,0.0,0.0,8.28,4.83,0.0
20180123:2010,0.0,0.0,0.0,8.45,4.97,0.0
20180123:2110,0.0,0.0,0.0,8.57,5.1,0.0
20180123:2210,0.0,0.0,0.0,8.87,5.1,0.0
20180123:2310,0.0,0.0,0.0,9.24,5.17,0.0
20180124:0010,0.0,0.0,0.0,9.52,5.03,0.0
20180124:0110,0.0,0.0,0.0,9.77,4.83,0.0
20180124:0210,0.0,0.0,0.0,9.94,4.55,0.0
20180124:0310,0.0,0.0,0.0,10.06,4.28,0.0
20180124:0410,0.0,0.0,0.0,10.13,4.0,0.0
20180124:0510,0.0,0.0,0.0,10.22,3.86,0.0
20180124:0610,0.0,0.0,0.0,10.24,3.86,0.0
20180124:0710,0.0,0.0,0.0,10.44,4.41,0.0
20180124:0810,219.9,39.66,5.77,10.65,4.55,0.0
20180124:0910,1373.4,173.41,12.23,11.18,4.76,0.0
20180124:1010,1099.6,143.58,16.93,11.58,5.03,0.0
20180124:1110,1657.2,206.39,19.47,12.06,5.38,0.0
20180124:1210,1755.6,217.56,19.59,12.46,6.0,0.0
20180124:1310,1387.0,176.23,17.28,12.54,6.21,0.0
20180124:1410,569.2,83.04,12.78,12.57,5.86,0.0
20180124:1510,94.5,22.62,6.47,12.34,6.21,0.0
20180124:1610,0.0,0.0,0.0,11.85,5.86,0.0
20180124:1710,0.0,0.0,0.0,11.67,5.86,0.0
20180124:1810,0.0,0.0,0.0,11.54,5.72,0.0
20180124:1910,0.0,0.0,0.0,10.87,5.59,0.0
20180124:2010,0.0,0.0,0.0,10.68,5.66,0.0
20180124:2110,0.0,0.0,0.0,10.58,5.79,0.0
20180124:2210,0.0,0.0,0.0,10.51,5.93,0.0
20180124:2310,0.0,0.0,0.0,10.88,6.07,0.0
20180125:0010,0.0,0.0,0.0,10.93,6.14,0.0
20180125:0110,0.0,0.0,0.0,10.57,5.79,0.0
20180125:0210,0.0,0.0,0.0,10.09,5.1,0.0
20180125:0310,0.0,0.0,0.0,9.87,4.21,0.0
20180125:0410,0.0,0.0,0.0,9.62,3.31,0.0
20180125:0510,0.0,0.0,0.0,9.31,2.76,0.0
20180125:0610,0.0,0.0,0.0,9.05,2.41,0.0
20180125:0710,0.0,0.0,0.0,8.51,1.86,0.0
20180125:0810,0.0,5.43,5.95,8.28,1.72,0.0
20180125:0910,194.7,36.19,12.43,8.49,1.72,0.0
20180125:1010,448.1,67.85,17.15,8.66,1.72,0.0
20180125:1110,561.1,81.42,19.71,8.91,1.31,0.0
20180125:1210,1137.5,147.54,19.84,9.21,1.52,0.0
20180125:1310,439.1,66.95,17.53,9.39,1.79,0.0
20180125:1410,256.4,44.33,13.03,9.37,1.79,0.0
20180125:1510,127.7,27.14,6.71,8.93,1.86,0.0
20180125:1610,0.0,0.0,0.0,8.32,1.86,0.0
20180125:1710,0.0,0.0,0.0,7.83,1.93,0.0
20180125:1810,0.0,0.0,0.0,7.58,1.86,0.0
20180125:1910,0.0,0.0,0.0,6.8,2.0,0.0
20180125:2010,0.0,0.0,0.0,6.57,1.79,0.0
20180125:2110,0.0,0.0,0.0,6.62,1.59,0.0
20180125:2210,0.0,0.0,0.0,6.39,1.59,0.0
20180125:2310,0.0,0.0,0.0,6.23,1.72,0.0
20180126:0010,0.0,0.0,0.0,6.03,1.93,0.0
20180126:0110,0.0,0.0,0.0,5.97,1.72,0.0
20180126:0210,0.0,0.0,0.0,5.62,1.72,0.0
20180126:0310,0.0,0.0,0.0,5.1,1.72,0.0
20180126:0410,0.0,0.0,0.0,4.47,1.79,0.0
20180126:0510,0.0,0.0,0.0,3.83,1.66,0.0
20180126:0610,0.0,0.0,0.0,3.49,1.79,0.0
20180126:0710,0.0,0.0,0.0,2.92,1.93,0.0
20180126:0810,3.1,6.33,6.14,2.87,1.38,0.0
20180126:0910,776.8,104.19,12.64,4.55,0.76,0.0
20180126:1010,2032.7,245.02,17.38,6.17,0.76,0.0
20180126:1110,3641.5,431.6,19.95,7.18,0.69,0.0
20180126:1210,3302.6,390.71,20.1,7.68,1.31,0.0
20180126:1310,3327.9,394.2,17.79,7.87,1.17,0.0
20180126:1410,1674.0,206.61,13.28,7.97,0.83,0.0
20180126:1510,1269.7,163.36,6.96,7.93,0.62,0.0
20180126:1610,0.0,0.0,0.0,7.31,0.48,0.0
20180126:1710,0.0,0.0,0.0,6.97,0.48,0.0
20180126:1810,0.0,0.0,0.0,6.48,0.69,0.0
20180126:1910,0.0,0.0,0.0,5.61,0.41,0.0
20180126:2010,0.0,0.0,0.0,4.81,0.83,0.0
20180126:2110,0.0,0.0,0.0,4.08,0.9,0.0
20180126:2210,0.0,0.0,0.0,3.84,1.1,0.0
20180126:2310,0.0,0.0,0.0,4.02,1.1,0.0
20180127:0010,0.0,0.0,0.0,4.24,0.9,0.0
20180127:0110,0.0,0.0,0.0,4.36,0.9,0.0
20180127:0210,0.0,0.0,0.0,4.5,0.76,0.0
20180127:0310,0.0,0.0,0.0,4.46,0.83,0.0
20180127:0410,0.0,0.0,0.0,4.44,0.97,0.0
20180127:0510,0.0,0.0,0.0,4.01,1.17,0.0
20180127:0610,0.0,0.0,0.0,3.98,1.1,0.0
20180127:0710,0.0,0.0,0.0,2.61,1.31,0.0
20180127:0810,249.2,42.28,6.33,2.93,1.17,0.0
20180127:0910,3506.5,405.92,12.85,3.61,1.45,0.0
20180127:1010,5839.8,684.14,17.61,4.61,1.86,0.0
20180127:1110,6060.8,714.57,20.2,5.93,2.14,0.0
20180127:1210,6678.0,789.05,20.35,6.91,2.97,0.0
20180127:1310,5944.6,699.75,18.05,7.43,2.83,0.0
20180127:1410,4729.6,553.79,13.53,7.9,3.03,0.0
20180127:1510,2708.1,326.55,7.21,7.66,2.62,0.0
20180127:1610,0.0,0.0,0.0,6.62,2.69,0.0
20180127:1710,0.0,0.0,0.0,5.36,2.97,0.0
20180127:1810,0.0,0.0,0.0,4.93,3.38,0.0
20180127:1910,0.0,0.0,0.0,5.47,4.28,0.0
20180127:2010,0.0,0.0,0.0,5.59,4.62,0.0
20180127:2110,0.0,0.0,0.0,5.9,4.69,0.0
20180127:2210,0.0,0.0,0.0,6.15,4.76,0.0
20180127:2310,0.0,0.0,0.0,6.21,5.17,0.0
20180128:0010,0.0,0.0,0.0,6.15,5.24,0.0
20180128:0110,0.0,0.0,0.0,6.11,5.31,0.0
20180128:0210,0.0,0.0,0.0,6.22,5.45,0.0
20180128:0310,0.0,0.0,0.0,6.36,5.45,0.0
20180128:0410,0.0,0.0,0.0,6.39,5.24,0.0
20180128:0510,0.0,0.0,0.0,6.68,5.1,0.0
20180128:0610,0.0,0.0,0.0,6.98,4.97,0.0
20180128:0710,0.0,0.0,0.0,6.61,4.41,0.0
20180128:0810,97.4,22.62,6.53,6.91,4.34,0.0
20180128:0910,116.1,25.33,13.07,7.37,4.41,0.0
20180128:1010,382.8,59.71,17.85,8.08,4.34,0.0
20180128:1110,1256.7,159.72,20.46,8.63,4.48,0.0
20180128:1210,1506.0,187.59,20.62,9.43,5.72,0.0
20180128:1310,1696.7,208.77,18.32,10.21,6.21,0.0
20180128:1410,790.4,107.81,13.79,10.21,4.9,0.0
20180128:1510,33.4,12.67,7.46,10.21,4.69,0.0
20180128:1610,0.0,0.0,0.0,9.92,4.55,0.0
20180128:1710,0.0,0.0,0.0,9.76,4.55,0.0
20180128:1810,0.0,0.0,0.0,9.76,4.55,0.0
20180128:1910,0.0,0.0,0.0,9.14,4.76,0.0
20180128:2010,0.0,0.0,0.0,9.17,4.76,0.0
20180128:2110,0.0,0.0,0.0,9.21,4.76,0.0
20180128:2210,0.0,0.0,0.0,9.1,4.62,0.0
20180128:2310,0.0,0.0,0.0,9.03,4.62,0.0
20180129:0010,0.0,0.0,0.0,8.77,4.55,0.0
20180129:0110,0.0,0.0,0.0,8.65,4.62,0.0
20180129:0210,0.0,0.0,0.0,8.55,4.62,0.0
20180129:0310,0.0,0.0,0.0,8.41,4.62,0.0
20180129:0410,0.0,0.0,0.0,8.31,4.69,0.0
20180129:0510,0.0,0.0,0.0,8.1,4.9,0.0
20180129:0610,0.0,0.0,0.0,7.76,5.1,0.0
20180129:0710,0.0,0.0,0.0,8.02,5.24,0.0
20180129:0810,44.4,14.47,6.73,7.95,5.31,0.0
20180129:0910,258.6,44.33,13.29,8.1,5.66,0.0
20180129:1010,309.0,50.66,18.09,8.25,6.07,0.0
20180129:1110,322.9,52.47,20.72,8.77,6.83,0.0
20180129:1210,201.3,37.09,20.89,9.15,6.97,0.0
20180129:1310,257.4,44.33,18.59,9.09,6.9,0.0
20180129:1410,96.2,22.62,14.06,9.17,6.41,0.0
20180129:1510,160.6,31.66,7.71,9.11,6.34,0.0
20180129:1610,0.0,0.0,0.0,9.01,6.41,0.0
20180129:1710,0.0,0.0,0.0,8.89,6.62,0.0
20180129:1810,0.0,0.0,0.0,9.15,7.24,0.0
20180129:1910,0.0,0.0,0.0,8.92,6.76,0.0
20180129:2010,0.0,0.0,0.0,8.73,6.41,0.0
20180129:2110,0.0,0.0,0.0,7.94,5.24,0.0
20180129:2210,0.0,0.0,0.0,6.74,3.93,0.0
20180129:2310,0.0,0.0,0.0,5.76,3.31,0.0
20180130:0010,0.0,0.0,0.0,5.21,2.97,0.0
20180130:0110,0.0,0.0,0.0,4.53,2.62,0.0
20180130:0210,0.0,0.0,0.0,3.97,2.48,0.0
20180130:0310,0.0,0.0,0.0,3.36,2.34,0.0
20180130:0410,0.0,0.0,0.0,2.74,2.21,0.0
20180130:0510,0.0,0.0,0.0,2.37,2.14,0.0
20180130:0610,0.0,0.0,0.0,1.85,2.14,0.0
20180130:0710,0.0,0.0,0.0,2.39,2.0,0.0
20180130:0810,1869.5,224.05,6.94,3.18,2.28,0.0
20180130:0910,5320.0,614.0,13.52,3.75,2.48,0.0
20180130:1010,6302.6,735.42,18.34,4.44,2.55,0.0
20180130:1110,7284.3,863.58,20.98,4.99,2.48,0.0
20180130:1210,4472.9,519.5,21.16,5.65,2.41,0.0
20180130:1310,4178.5,486.15,18.86,5.9,2.21,0.0
20180130:1410,3215.1,377.1,14.33,6.25,1.86,0.0
20180130:1510,1499.8,187.69,7.97,6.33,1.31,0.0
20180130:1610,0.0,0.0,0.0,5.91,0.97,0.0
20180130:1710,0.0,0.0,0.0,4.66,1.86,0.0
20180130:1810,0.0,0.0,0.0,3.78,2.14,0.0
20180130:1910,0.0,0.0,0.0,3.98,2.14,0.0
20180130:2010,0.0,0.0,0.0,4.01,2.28,0.0
20180130:2110,0.0,0.0,0.0,4.56,2.55,0.0
20180130:2210,0.0,0.0,0.0,5.4,2.9,0.0
20180130:2310,0.0,0.0,0.0,6.03,3.59,0.0
20180131:0010,0.0,0.0,0.0,6.69,3.79,0.0
20180131:0110,0.0,0.0,0.0,6.99,3.59,0.0
20180131:0210,0.0,0.0,0.0,7.6,4.0,0.0
20180131:0310,0.0,0.0,0.0,8.13,4.69,0.0
20180131:0410,0.0,0.0,0.0,8.43,5.38,0.0
20180131:0510,0.0,0.0,0.0,8.71,5.59,0.0
20180131:0610,0.0,0.0,0.0,8.88,5.79,0.0
20180131:0710,0.0,0.0,0.0,8.83,5.93,0.0
20180131:0810,49.6,15.38,7.16,8.7,6.14,0.0
20180131:0910,628.0,88.51,13.76,8.55,6.48,0.0
20180131:1010,1726.1,210.26,18.6,8.35,6.62,0.0
20180131:1110,301.9,49.76,21.25,8.22,6.76,0.0
20180131:1210,589.4,84.13,21.44,8.11,6.9,0.0
20180131:1310,798.4,108.0,19.14,8.07,7.1,0.0
20180131:1410,436.3,66.04,14.6,7.93,7.03,0.0
20180131:1510,575.3,82.41,8.23,7.83,6.76,0.0
20180131:1610,0.0,0.0,0.0,7.67,7.31,0.0
20180131:1710,0.0,0.0,0.0,7.37,6.9,0.0
20180131:1810,0.0,0.0,0.0,6.58,5.66,0.0
20180131:1910,0.0,0.0,0.0,6.22,4.28,0.0
20180131:2010,0.0,0.0,0.0,5.5,4.69,0.0
20180131:2110,0.0,0.0,0.0,4.59,4.69,0.0
20180131:2210,0.0,0.0,0.0,3.79,3.93,0.0
20180131:2310,0.0,0.0,0.0,3.34,3.24,0.0
20180201:0010,0.0,0.0,0.0,2.77,2.97,0.0
20180201:0110,0.0,0.0,0.0,2.06,3.03,0.0
20180201:0210,0.0,0.0,0.0,1.92,3.1,0.0
20180201:0310,0.0,0.0,0.0,1.63,3.17,0.0
20180201:0410,0.0,0.0,0.0,1.21,3.1,0.0
20180201:0510,0.0,0.0,0.0,0.91,3.1,0.0
20180201:0610,0.0,0.0,0.0,0.72,3.24,0.0
20180201:0710,0.0,0.0,0.0,0.43,3.38,0.0
20180201:0810,2450.1,284.0,7.38,0.72,3.52,0.0
20180201:0910,5154.3,586.31,14.0,1.95,3.1,0.0
20180201:1010,1016.4,130.32,18.86,3.5,3.86,0.0
20180201:1110,4635.4,528.81,21.53,4.68,4.69,0.0
20180201:1210,1127.5,143.54,21.73,5.27,4.9,0.0
20180201:1310,330.0,52.47,19.42,4.2,4.21,0.0
20180201:1410,68.4,18.09,14.87,4.05,4.21,0.0
20180201:1510,15.4,9.05,8.5,3.18,4.41,0.0
20180201:1610,0.0,0.0,0.0,2.61,3.59,0.0
20180201:1710,0.0,0.0,0.0,2.23,3.31,0.0
20180201:1810,0.0,0.0,0.0,1.52,3.1,0.0
20180201:1910,0.0,0.0,0.0,1.29,3.03,0.0
20180201:2010,0.0,0.0,0.0,0.96,3.03,0.0
20180201:2110,0.0,0.0,0.0,0.8,3.17,0.0
20180201:2210,0.0,0.0,0.0,0.7,3.24,0.0
20180201:2310,0.0,0.0,0.0,0.54,3.38,0.0
20180202:0010,0.0,0.0,0.0,0.4,3.59,0.0
20180202:0110,0.0,0.0,0.0,0.42,3.72,0.0
20180202:0210,0.0,0.0,0.0,0.52,3.93,0.0
20180202:0310,0.0,0.0,0.0,0.54,4.14,0.0
20180202:0410,0.0,0.0,0.0,0.49,4.21,0.0
20180202:0510,0.0,0.0,0.0,0.51,4.28,0.0
20180202:0610,0.0,0.0,0.0,0.71,4.21,0.0
20180202:0710,0.0,0.0,0.0,1.62,4.34,0.0
20180202:0810,40.5,13.57,7.61,2.5,4.55,0.0
20180202:0910,229.6,39.81,14.25,2.58,4.76,0.0
20180202:1010,377.9,57.9,19.13,2.69,4.07,0.0
20180202:1110,1629.2,196.07,21.81,2.46,4.14,0.0
20180202:1210,1766.8,211.47,22.02,3.68,5.45,0.0
20180202:1310,300.2,48.85,19.71,4.26,3.79,0.0
20180202:1410,1708.1,206.32,15.15,4.82,3.17,0.0
20180202:1510,1096.2,140.59,8.77,4.85,2.76,0.0
20180202:1610,0.0,0.0,0.0,4.21,2.48,0.0
20180202:1710,0.0,0.0,0.0,3.38,2.34,0.0
20180202:1810,0.0,0.0,0.0,2.88,2.34,0.0
20180202:1910,0.0,0.0,0.0,2.41,2.34,0.0
20180202:2010,0.0,0.0,0.0,2.09,2.41,0.0
20180202:2110,0.0,0.0,0.0,1.78,2.41,0.0
20180202:2210,0.0,0.0,0.0,2.03,2.28,0.0
20180202:2310,0.0,0.0,0.0,2.19,2.21,0.0
20180203:0010,0.0,0.0,0.0,2.21,2.0,0.0
20180203:0110,0.0,0.0,0.0,2.08,2.0,0.0
20180203:0210,0.0,0.0,0.0,1.94,2.07,0.0
20180203:0310,0.0,0.0,0.0,1.68,2.41,0.0
20180203:0410,0.0,0.0,0.0,1.37,2.28,0.0
20180203:0510,0.0,0.0,0.0,0.71,2.28,0.0
20180203:0610,0.0,0.0,0.0,0.3,1.93,0.0
20180203:0710,0.0,0.0,0.0,-0.13,1.59,0.0
20180203:0810,318.3,50.22,7.85,-0.04,1.31,0.0
20180203:0910,542.4,76.63,14.5,1.05,2.07,0.0
20180203:1010,4270.9,487.18,19.4,2.09,2.48,0.0
20180203:1110,3401.4,391.02,22.1,3.03,2.62,0.0
20180203:1210,798.9,106.75,22.31,3.8,2.83,0.0
20180203:1310,1607.6,195.65,20.0,4.39,2.83,0.0
20180203:1410,212.7,38.0,15.44,4.77,2.76,0.0
20180203:1510,2209.3,264.94,9.04,4.71,2.41,0.0
20180203:1610,0.0,0.0,0.0,4.07,1.66,0.0
20180203:1710,0.0,0.0,0.0,3.19,1.45,0.0
20180203:1810,0.0,0.0,0.0,2.4,1.59,0.0
20180203:1910,0.0,0.0,0.0,1.39,1.59,0.0
20180203:2010,0.0,0.0,0.0,0.8,1.66,0.0
20180203:2110,0.0,0.0,0.0,0.4,1.66,0.0
20180203:2210,0.0,0.0,0.0,0.89,1.52,0.0
20180203:2310,0.0,0.0,0.0,1.13,1.59,0.0
20180204:0010,0.0,0.0,0.0,0.99,1.72,0.0
20180204:0110,0.0,0.0,0.0,0.95,1.66,0.0
20180204:0210,0.0,0.0,0.0,0.67,2.34,0.0
20180204:0310,0.0,0.0,0.0,0.29,2.69,0.0
20180204:0410,0.0,0.0,0.0,-0.06,2.9,0.0
20180204:0510,0.0,0.0,0.0,-0.66,2.97,0.0
20180204:0610,0.0,0.0,0.0,-1.21,2.83,0.0
20180204:0710,0.0,0.0,0.0,-1.52,2.9,0.0
20180204:0810,431.4,62.99,8.08,-1.8,2.55,0.0
20180204:0910,2001.6,231.92,14.76,-1.28,3.17,0.0
20180204:1010,573.1,79.61,19.68,-0.65,3.24,0.0
20180204:1110,1791.9,212.12,22.39,0.19,3.03,0.0
20180204:1210,876.6,113.95,22.61,0.74,3.1,0.0
20180204:1310,146.8,28.95,20.3,1.2,3.17,0.0
20180204:1410,1547.3,186.12,15.72,1.26,3.24,0.0
20180204:1510,991.9,126.8,9.31,1.09,3.31,0.0
20180204:1610,0.0,0.0,0.0,0.44,2.9,0.0
20180204:1710,0.0,0.0,0.0,-0.38,2.55,0.0
20180204:1810,0.0,0.0,0.0,-1.16,2.55,0.0
20180204:1910,0.0,0.0,0.0,-1.6,2.76,0.0
20180204:2010,0.0,0.0,0.0,-1.8,2.62,0.0
20180204:2110,0.0,0.0,0.0,-2.07,2.48,0.0
20180204:2210,0.0,0.0,0.0,-2.4,2.41,0.0
20180204:2310,0.0,0.0,0.0,-2.65,2.48,0.0
20180205:0010,0.0,0.0,0.0,-2.62,2.48,0.0
20180205:0110,0.0,0.0,0.0,-2.68,2.55,0.0
20180205:0210,0.0,0.0,0.0,-2.63,2.55,0.0
20180205:0310,0.0,0.0,0.0,-2.68,2.55,0.0
20180205:0410,0.0,0.0,0.0,-2.68,2.62,0.0
20180205:0510,0.0,0.0,0.0,-2.56,2.76,0.0
20180205:0610,0.0,0.0,0.0,-2.52,2.76,0.0
20180205:0710,0.0,0.0,0.0,-2.7,2.41,0.0
20180205:0810,2999.1,341.37,8.33,-2.22,2.28,0.0
20180205:0910,5294.8,595.59,15.02,-0.86,2.97,0.0
20180205:1010,7198.1,822.11,19.96,0.59,3.66,0.0
20180205:1110,7320.4,841.98,22.69,1.71,3.79,0.0
20180205:1210,7564.7,876.9,22.91,2.54,3.66,0.0
20180205:1310,7015.7,810.77,20.6,2.99,3.52,0.0
20180205:1410,5548.3,634.49,16.01,3.12,3.66,0.0
20180205:1510,3310.6,384.98,9.58,2.81,3.52,0.0
20180205:1610,0.0,0.0,0.0,1.77,2.97,0.0
20180205:1710,0.0,0.0,0.0,0.25,2.97,0.0
20180205:1810,0.0,0.0,0.0,-0.73,2.97,0.0
20180205:1910,0.0,0.0,0.0,-1.38,3.45,0.0
20180205:2010,0.0,0.0,0.0,-1.76,3.45,0.0
20180205:2110,0.0,0.0,0.0,-2.0,3.24,0.0
20180205:2210,0.0,0.0,0.0,-2.22,3.03,0.0
20180205:2310,0.0,0.0,0.0,-2.45,2.9,0.0
20180206:0010,0.0,0.0,0.0,-2.66,2.83,0.0
20180206:0110,0.0,0.0,0.0,-2.84,2.83,0.0
20180206:0210,0.0,0.0,0.0,-3.01,2.76,0.0
20180206:0310,0.0,0.0,0.0,-3.13,2.69,0.0
20180206:0410,0.0,0.0,0.0,-3.17,2.69,0.0
20180206:0510,0.0,0.0,0.0,-3.09,2.69,0.0
20180206:0610,0.0,0.0,0.0,-2.85,2.69,0.0
20180206:0710,0.0,0.0,0.0,-1.87,2.9,0.0
20180206:0810,688.9,91.93,8.58,-1.49,2.69,0.0
20180206:0910,4276.4,479.03,15.29,-0.71,3.31,0.0
20180206:1010,1188.4,147.12,20.25,-0.07,3.52,0.0
20180206:1110,927.8,119.38,22.99,0.31,3.24,0.0
20180206:1210,974.9,124.77,23.22,0.66,3.03,0.0
20180206:1310,358.0,55.18,20.9,0.91,2.76,0.0
20180206:1410,275.1,45.23,16.3,1.01,2.62,0.0
20180206:1510,1449.7,177.05,9.86,1.06,2.55,0.0
20180206:1610,0.0,0.0,0.0,0.61,1.79,0.0
